17748521,667
19530127,665
21300100,662
21286744,661
21082817,660
21300119,660
21169575,659
21102413,658
21192987,658
21195780,658
17379074,657
21286728,657
21362670,657
20887830,656
21211077,656
21254622,656
21184550,655
18091323,651
18051183,638
21270380,638
20157422,636
21294687,636
21322632,635
20280002,634
21255055,634
18439197,632
21304388,632
21364249,632
17963992,630
21184481,630
21304406,630
21176845,629
21092112,627
21135871,627
19668577,626
19724809,623
21286737,621
21138670,620
21044960,619
21176906,617
17203960,616
21101773,615
17328319,613
20887833,610
21324728,609
20751347,608
21044509,608
21198358,608
19078031,607
18543677,606
21302010,606
21148192,603
21113854,600
21044485,595
21294334,595
18392864,594
20299288,594
21120924,594
21270236,593
17373903,592
21001627,591
21305468,590
21363491,590
21172394,589
21173866,588
17624769,586
20858964,585
21286869,585
21088415,584
19023453,583
21304397,583
21136790,580
17824429,578
18142695,577
21117844,577
18438874,576
21300085,576
21308073,576
21158643,575
15384091,574
19652846,574
17859698,573
21095596,573
21307030,571
21198362,570
19679536,569
21304393,569
18797824,568
20481679,567
21211017,567
20919922,566
21074979,566
21184566,566
20789475,565
21374722,565
17395186,564
21300094,562
21327281,562
19686987,561
20083100,561
20905462,558
21286722,558
21172544,557
21361713,557
21347982,554
21356437,554
21098679,552
21182202,552
17834322,551
21205401,551
21082711,546
21255066,545
21044955,544
21306407,543
20499886,540
21088411,540
21356442,540
21164186,539
21176455,539
21075995,537
21255052,536
21136782,534
21210387,534
21249461,534
17389023,533
21377948,533
21008752,531
21211072,531
21322624,529
21136789,526
20922095,525
21052875,524
21327280,524
21353200,524
21182201,523
21205437,523
21352980,523
20535737,522
21102405,522
21211060,519
21173864,518
21273057,518
21096190,512
21251209,512
21300129,510
20907959,509
21124057,509
12027816,508
17851550,508
17217652,506
21044940,506
20320543,505
21008760,505
21008705,504
20934651,503
21138007,503
21316845,503
21138187,501
21172555,500
17959453,499
17394425,497
20999799,497
21195783,496
21200411,496
21138889,495
21086320,494
21102411,494
21190060,493
21079806,488
20610219,487
21102412,487
18043712,486
21095057,486
21159227,486
21300134,486
21074990,485
21300128,484
21304399,483
21306413,482
19688003,481
21048501,481
21136785,480
21158644,480
21394271,480
21273426,479
21318820,478
21076000,477
21172386,477
21352925,477
21394167,477
20870048,475
21306398,475
20973305,474
21327285,474
18717208,473
20612064,473
21287059,473
21306345,473
21322636,473
21090580,472
21324733,471
21164267,469
21044954,468
21182897,468
17662805,467
21300139,467
21361727,465
20968958,462
21270449,461
18101316,460
20847568,460
21158646,457
21048470,456
20253441,454
21249460,454
20922093,452
20973362,450
21249462,450
21322623,450
21102410,449
21304396,449
18039559,448
20924013,448
21303659,448
21211014,447
21356439,447
21205372,445
21301448,445
17410518,444
21172547,444
21268429,444
21281401,442
21327283,442
17637096,441
21205438,441
21304349,441
21361277,441
21320401,440
18205716,439
21284468,439
21148494,438
21184438,437
21361275,436
21096588,435
21286725,435
19656743,434
20875880,434
20969282,434
20476274,433
20998129,432
21075997,431
21260958,431
17181576,430
17495148,429
20732011,429
21294333,429
21322656,429
18083855,428
21133173,428
21068841,425
21322614,424
21324721,424
21404032,423
17985107,422
20887838,422
21276378,422
21294331,421
21299393,421
21363492,421
20911560,420
21352954,420
17686064,419
19535624,418
21136788,418
20856447,417
21286925,416
21319029,416
17332247,413
21068839,413
21205428,413
21394270,412
19072636,411
19712992,411
21284467,411
21395347,411
17126801,410
17838518,409
20617220,409
21322657,409
17236782,408
21164213,408
21307031,407
21352959,406
17468214,405
20974054,405
21068842,405
21088143,405
20875883,404
21163991,404
20973331,403
21089876,402
21138611,402
21286738,402
21205446,401
19074072,400
20731147,400
21044937,400
21180013,400
21205351,400
21322639,400
20528211,399
21120926,399
17754473,398
20940120,398
21102899,398
14986239,397
20829826,397
20887832,397
21048461,396
21106035,396
17393725,395
21148189,395
21184558,395
21195787,395
20732264,394
20875884,394
21179229,394
21172543,393
21319656,393
21095795,392
21286767,392
21083023,391
21135495,390
21211102,390
21252948,388
20480676,387
20998156,386
21133171,386
17549663,385
18267117,385
21123825,385
21136783,385
20796167,384
21117769,384
21270277,384
21357351,384
17393829,383
21137682,383
21173175,383
21317310,383
17811195,381
20811394,381
20922087,381
19985012,380
20789471,380
21120922,380
21136815,380
20618202,379
20914312,379
21051466,379
21173869,379
21301323,379
20282618,378
21001798,378
21040080,378
18151269,376
20847564,376
20998144,376
21182855,376
20595766,375
21317332,375
21088413,374
21350921,374
21048462,373
21306888,373
10586808,372
19679434,372
20881455,372
21120918,372
21313904,372
21317017,371
18280186,370
20964497,370
21077884,370
21078432,370
21105894,370
17896738,369
19072671,369
21044938,369
20851890,368
20869692,368
21075999,368
20509289,367
21203513,367
21304353,367
20894316,366
21304395,366
21316180,366
17783911,365
19742458,364
20731996,364
21307105,364
20632518,363
21184582,363
21124061,362
21395350,362
21075810,361
21068844,360
21176447,360
21286721,360
21102409,359
21319670,359
21352009,359
20535744,358
21300088,358
21357356,358
20855950,357
21302090,357
20028304,356
20231351,356
20852622,356
20962194,356
21357345,356
20825073,355
20855943,355
21079850,355
21138645,355
21138883,355
17818326,354
19769550,353
21088968,353
21200415,353
20793162,352
17245756,351
17839837,351
21048466,351
21074976,351
21075996,351
21251234,351
21352936,351
17690623,350
20894315,350
21302076,350
19099731,349
20548038,349
20887837,349
20894311,349
20731083,348
20940452,347
21092066,347
21276406,347
21286870,347
21307113,347
21307117,347
18588191,346
20884385,346
17840005,345
20839350,345
20907358,345
21148190,345
17839444,344
19437991,344
21009131,344
21184248,344
19560215,343
20797435,343
21299412,343
21307033,343
21352930,343
21102898,341
21105909,341
21318789,341
20834339,340
20926551,340
20972212,340
18052245,339
20932108,339
17912167,338
17984594,338
21079807,338
21148193,338
21101770,337
20776625,336
21182167,336
21211063,335
21264513,335
21308396,335
21352943,335
20138069,334
21010172,334
21044939,334
21088410,334
20003194,333
20887834,333
21270432,333
21310803,333
21350924,333
21302027,332
20861440,331
21068845,331
20923189,330
21082818,329
21319614,329
20922409,328
21124890,328
21319661,328
17126496,327
17686295,327
20887839,327
21137683,327
21138466,327
11683803,326
19481805,326
21192988,326
21211061,326
21319549,326
18392861,325
20918707,325
21322648,324
17358346,323
18265406,323
18586477,323
19665294,323
20934660,323
20998158,323
19268928,322
20054447,322
20535732,322
21133127,322
21197153,322
21252847,322
20049529,321
20232227,321
20252228,321
20933288,321
20940119,321
20886741,320
20911150,320
20940121,320
21121247,320
17926658,319
18209535,319
20280007,319
20640967,319
20792972,319
21009132,319
21080899,319
21304305,319
21327282,319
21395348,319
17641198,318
20548101,318
20998135,318
20998148,318
21307127,318
21319550,318
21361273,318
17805993,317
20958859,317
21100054,317
21148188,317
21306408,317
19329026,316
20887831,316
21006645,316
19596925,315
20750107,315
21163995,315
21318585,315
19077963,314
20998151,314
21048468,314
21190068,314
18205896,313
19835866,313
20768074,313
20278919,312
20517411,312
20731812,312
21113588,312
21203526,312
19652840,311
20517046,311
21210398,311
21301557,311
21308191,311
18353319,310
18589093,310
19524172,310
21099577,310
17305387,309
17859552,309
21079619,309
21088414,309
21148461,309
21294682,309
21362673,309
21395355,309
17444706,308
18543801,308
19747531,308
20514174,308
20814845,308
20836077,308
21074740,308
21123798,308
21175239,308
20923811,307
21176951,307
21306912,307
21319573,307
17562791,306
20914907,306
21044936,306
21109465,306
21111108,306
21202406,306
21322649,306
20864711,305
20875881,305
21138016,305
20650758,304
20805176,304
20964110,304
21073048,304
21249516,304
21074745,303
21138467,303
21205433,303
21252945,303
18974288,302
19557135,302
20232279,302
20522604,302
20887840,302
21199527,302
19077009,301
19619638,301
17316802,300
20998133,300
17271687,299
17510613,299
21138019,299
17888823,298
20248780,298
21044511,298
21299425,298
21361734,298
18052797,297
19642596,297
21138468,297
18083922,296
18355837,296
20855941,296
20868792,296
20923993,296
21074682,296
21102406,296
21316358,296
21324731,296
19721108,295
20508057,295
21179231,295
21306885,295
21323075,295
20243458,294
21165039,294
21352940,294
19747676,293
20831162,293
20947529,293
21279857,293
21305304,293
20998137,292
20998153,292
21096241,292
21252947,292
21319470,292
20862492,291
21286753,291
17443008,290
18095323,290
20211569,290
20228004,290
20535804,290
21184549,290
21307271,290
19596963,289
20252190,289
20871478,289
20909588,289
21086321,289
21086711,289
21286720,289
21294473,289
20018655,288
20536217,288
20905507,288
21001822,288
21211019,288
21286741,288
21306877,288
17468182,287
20919590,287
21099579,287
21205350,287
21300718,287
21345682,287
17468141,286
20847569,286
20922094,286
21176461,286
20840629,285
21052791,285
21305460,285
17556542,284
17726077,284
20315365,284
20998139,284
21044934,284
21123463,284
21254314,284
21254318,284
18310139,283
19524221,283
19543740,283
20507874,283
20536212,283
20796179,283
20881449,283
20894312,283
20905463,283
21092068,283
21319627,283
19642719,282
21133174,282
21300804,282
21308229,282
21316398,282
20585764,281
20643801,281
20855767,281
20998155,281
21132542,281
21164189,281
18159606,280
18159649,280
20023150,280
20490150,280
20536211,280
21138675,280
21196601,280
17386588,279
17784226,279
18583661,279
18585776,279
19591308,279
20281433,279
20286451,279
20286465,279
20840628,279
20855662,278
20998146,278
21009042,278
21075994,278
21092026,278
21203525,278
21252899,278
21302138,278
21305393,278
17784229,277
17912049,277
18890400,277
20640924,277
21123475,277
21310804,277
18045864,276
20499129,276
20865122,276
21254316,276
20728691,275
20731145,275
20731817,275
21051725,275
21256816,275
21305475,275
21350914,275
21362895,275
17468262,274
18054920,274
19656749,274
20905466,274
21203517,274
21270404,274
21133141,273
18712668,272
19794695,272
20998152,272
21051302,272
21136781,272
21163471,272
21163472,272
21304401,272
21322643,272
16025324,271
17839157,271
19892497,271
20499132,271
20754662,271
20804936,271
20875842,271
21079615,271
21211015,271
21395352,271
20512858,270
20534978,270
20641917,270
20827128,270
20998140,270
21179335,270
21182876,270
21184569,270
21286867,270
21305392,270
21307085,270
18802625,269
19073352,269
19744794,269
20754649,269
21088087,269
21095694,269
21138470,269
21252898,269
21092204,268
21254522,268
19613449,267
19947080,267
20521041,267
20528097,267
20797405,267
21048459,267
21203520,267
21211037,267
21249519,267
17127405,266
18626287,266
20647119,266
20797481,266
21040078,266
21092059,266
21169468,266
21175060,266
17284672,265
21095059,265
21252868,265
21319636,265
17394451,264
17404776,264
19653897,264
19775868,264
20022082,264
20998127,264
21089858,264
21138188,264
21210388,264
21322663,264
21404033,264
17840138,263
18209560,263
21008805,263
21179239,263
21249463,263
21286849,263
17227020,262
17244858,262
17262100,262
17393817,262
19679471,262
19753920,262
19834999,262
20973552,262
21044202,262
21364252,262
17314743,261
18039264,261
20754647,261
21051465,261
21117623,261
21124055,261
21211126,261
21302066,261
17447919,260
20789714,260
20831113,260
21074581,260
21079616,260
21182168,260
21286837,260
17675928,259
17889016,259
19901101,259
20252475,259
20585708,259
20642071,259
20754648,259
21136787,259
21211046,259
21305308,259
20548006,258
20641065,258
21172360,258
21346692,258
18541523,257
20641011,257
20825074,257
20998149,257
21203516,257
19633945,256
20199783,256
20599305,256
21008749,256
21077869,256
21165078,256
21172521,256
21183018,256
21304407,256
null,256
17987874,255
21318696,255
18583609,254
19775877,254
20599684,254
20793108,254
21001629,254
21148454,254
21182171,254
21270411,254
18205899,253
18351981,253
19996821,253
20998131,253
21100023,253
21117696,253
21133151,253
21254315,253
21306894,253
17457040,252
20836073,252
20905464,252
21286788,252
21404036,252
17468189,251
17933550,251
21120921,251
21143555,251
21200515,251
21286845,251
21306825,251
20058712,250
20288840,250
20787590,250
20804888,250
20905560,250
21051347,250
17468229,249
17766959,249
20999637,249
21044447,249
21048293,249
21113037,249
21122132,249
21256223,249
21270255,249
21319520,249
17289057,248
17418578,248
18579127,248
19775142,248
20320556,248
21138183,248
19905625,247
20999613,247
21008757,247
21138185,247
21141016,247
21305498,247
17120825,246
20940122,246
21006331,246
21052882,246
21203518,246
21304324,246
17784132,245
19273709,245
19429127,245
19838782,245
20922088,245
21009079,245
21052851,245
21205334,245
21270251,245
17245901,244
17775289,244
19652750,244
20028222,244
20768096,244
20964504,244
21044567,244
21048289,244
21300770,244
17108873,243
17168358,243
17831110,243
21294638,243
21307109,243
21316153,243
21319559,243
17394474,242
19544047,242
19886106,242
20491506,242
20870139,242
20907397,242
21299400,242
21301708,242
21305490,242
21308375,242
21362274,242
18043210,241
18708998,241
18714332,241
19730303,241
19838605,241
20827129,241
20862487,241
20862488,241
21138189,241
21171783,241
21172351,241
21299409,241
21302055,241
21306410,241
17378407,240
17827341,240
19794817,240
20158641,240
21286765,240
21305029,240
21322638,240
21366325,240
17471307,239
20609499,239
21172556,239
21300742,239
21319648,239
17912169,238
18042696,238
19651862,238
19746610,238
19886052,238
20319354,238
20911388,238
21008753,238
21163998,238
21172379,238
21180014,238
21300704,238
21300727,238
19762213,237
19947440,237
19960049,237
20243455,237
20787587,237
20796232,237
20889654,237
21008762,237
21088142,237
21095790,237
21138668,237
21203524,237
21205297,237
21302097,237
21322653,237
21328113,237
17694626,236
17796353,236
20862491,236
20964309,236
21117714,236
21163986,236
21211013,236
21254317,236
21300719,236
19819226,235
19995932,235
21009041,235
21082820,235
21088101,235
21113038,235
21183005,235
21197402,235
21286848,235
21300712,235
21301733,235
21304409,235
21306847,235
21346676,235
19607580,234
20206825,234
20219694,234
20731205,234
20922090,234
20963677,234
20964507,234
21172374,234
21306907,234
21316189,234
19668249,233
19798854,233
19947376,233
20787821,233
20847570,233
20855756,233
20878909,233
21211023,233
21305319,233
21305321,233
21319514,233
20172534,232
20811392,232
20883086,232
21084965,232
21126353,232
21203523,232
21319490,232
17378757,231
18586462,231
20256153,231
20293578,231
20320548,231
20871713,231
21113830,231
21172599,231
21203504,231
21208558,231
21215582,231
21270265,231
21283922,231
21286745,231
21286881,231
21306824,231
17339871,230
19437970,230
20816404,230
20940245,230
21203521,230
21306876,230
21375479,230
17310541,229
17887980,229
19640964,229
20731062,229
20731211,229
21079617,229
21111824,229
21123124,229
21203512,229
21300784,229
21306827,229
21316241,229
12638224,228
17912193,228
20279707,228
20532524,228
20796159,228
21048294,228
21117631,228
21172541,228
21172557,228
21197140,228
21261135,228
21305426,228
21316395,228
17378245,227
17903239,227
19635354,227
20719238,227
21048500,227
21079618,227
21138020,227
19625068,226
19694963,226
19839313,226
19972797,226
20796216,226
21001621,226
21079613,226
21086325,226
21184247,226
21197154,226
21211083,226
21301644,226
21319666,226
21361274,226
19667364,225
19898783,225
20158936,225
21001347,225
21044566,225
21159277,225
21176477,225
21196313,225
21197138,225
21197147,225
21211094,225
21294457,225
21302137,225
21307123,225
21316359,225
21347069,225
17894084,224
18583625,224
20163463,224
20310624,224
21105885,224
21113844,224
21172540,224
21197388,224
21319649,224
17233770,223
18202730,223
20616147,223
20617824,223
20925232,223
21143556,223
21211105,223
21270427,223
21306822,223
21307274,223
17260859,222
17364760,222
18227835,222
19652852,222
20584274,222
21055610,222
21096213,222
21184585,222
21270506,222
21304356,222
21316365,222
13519635,221
17733311,221
18159637,221
20028122,221
20040236,221
20281956,221
20822996,221
20841152,221
20923994,221
21080369,221
21361707,221
19607412,220
19668465,220
19775954,220
20003191,220
20232202,220
20522713,220
20533012,220
20973306,220
20973343,220
20998147,220
21211117,220
21301359,220
21304311,220
17111244,219
17738956,219
18589073,219
19598208,219
19642142,219
20641062,219
21068728,219
21089859,219
21300738,219
21316403,219
20200333,218
20778662,218
21009044,218
21009551,218
21096207,218
21138008,218
21301330,218
17236812,217
18714312,217
20007775,217
20640984,217
20885092,217
21146212,217
21180016,217
21202594,217
21203511,217
21302099,217
21305291,217
21307529,217
17346668,216
19900889,216
19967612,216
20756543,216
20778646,216
20796205,216
21088135,216
21109880,216
21164206,216
21304363,216
21320375,216
17420492,215
19652646,215
19811635,215
20173041,215
20177488,215
20643799,215
21117695,215
21305293,215
21322652,215
21362677,215
13916102,214
17367352,214
18051648,214
20499134,214
20600605,214
21102896,214
21169388,214
21205986,214
21294616,214
21299423,214
21305405,214
21319474,214
17468225,213
17726339,213
17825839,213
19968913,213
20198961,213
20792528,213
20922091,213
20973286,213
21098661,213
21182190,213
21197124,213
21301460,213
21322627,213
17221143,212
17766053,212
17961235,212
18047091,212
19072602,212
19336300,212
19966036,212
19996124,212
20777413,212
20881385,212
20964692,212
21068840,212
21082931,212
21096434,212
21106037,212
21306393,212
21306838,212
21350912,212
21357346,212
17350982,211
19524122,211
19557107,211
20805897,211
20998136,211
21001931,211
21149436,211
21183026,211
21184482,211
21270393,211
21283924,211
21302128,211
12403270,210
18543785,210
19835064,210
20749100,210
20793096,210
21043993,210
21270387,210
21305359,210
21307272,210
17885232,209
18392843,209
20020483,209
20058736,209
20731250,209
20880213,209
20998676,209
21048288,209
21203510,209
21294456,209
21316151,209
21327284,209
17369868,208
17618373,208
19798893,208
20232254,208
20501971,208
20757830,208
20998138,208
21074987,208
21102897,208
21176942,208
21346669,208
17786031,207
19794813,207
20023078,207
20789474,207
20831187,207
20862484,207
20869709,207
21117632,207
21117688,207
21170368,207
21205387,207
21205999,207
21212398,207
21264149,207
21294477,207
21294615,207
21299392,207
21320372,207
20028172,206
20796200,206
21082710,206
17692302,205
19589587,205
19667355,205
19747632,205
20023106,205
20334271,205
20548013,205
20862490,205
21009139,205
21010586,205
21041107,205
21055786,205
21076001,205
21172561,205
21197129,205
21200482,205
21205400,205
21286812,205
17145213,204
19023395,204
19747659,204
19838885,204
20200367,204
20488538,204
20641920,204
21088100,204
21197152,204
21270267,204
21304314,204
19642101,203
20535743,203
20846011,203
21109882,203
21172558,203
21184504,203
21300793,203
21301498,203
21306875,203
21328111,203
19596961,202
20797371,202
20826980,202
20828483,202
20862485,202
20999621,202
21095058,202
21117620,202
21138021,202
21182219,202
21211068,202
21302064,202
21374721,202
18577667,201
18974850,201
19781653,201
20479393,201
20584271,201
20731871,201
20750461,201
20909622,201
20911428,201
20953718,201
21069676,201
21088966,201
21172559,201
21182169,201
21197142,201
21205398,201
21299415,201
21300823,201
12406858,200
17407802,200
19281161,200
19557088,200
20796215,200
20886512,200
20933951,200
20947287,200
20998128,200
21009793,200
21075822,200
21092054,200
21117715,200
21135503,200
21162071,200
21270399,200
21352951,200
17767244,199
18083898,199
19753613,199
20973324,199
21082952,199
21113835,199
21175985,199
21252719,199
21270426,199
21299997,199
21305514,199
21306868,199
21364041,199
17912078,198
20585780,198
20599682,198
20871474,198
20881458,198
20886289,198
20894314,198
21117675,198
21138876,198
21184523,198
21264472,198
21270509,198
21288565,198
21294530,198
21352995,198
21359479,198
17607796,197
19023438,197
19886176,197
20600607,197
20883083,197
20972249,197
21008761,197
21113480,197
21158663,197
21294649,197
21299422,197
21304294,197
21305385,197
21306297,197
21325133,197
17854724,196
19668499,196
20532405,196
20720384,196
21117689,196
21117698,196
21117701,196
21143557,196
21283947,196
21294618,196
21294768,196
21301357,196
21320269,196
21404035,196
18042087,195
20521159,195
20547457,195
20600483,195
20728689,195
20931352,195
21117626,195
21138697,195
21138877,195
21256224,195
21270428,195
21299413,195
21305453,195
21316853,195
21317327,195
17396166,194
17838915,194
18579133,194
19421785,194
20282838,194
20315532,194
21001812,194
21045854,194
21105893,194
21113852,194
21138022,194
21182170,194
21184432,194
21184562,194
21211075,194
21329326,194
21362506,194
19533911,193
19839571,193
19937676,193
20922089,193
20967329,193
21001623,193
21055762,193
21082709,193
21148370,193
21294707,193
21305448,193
21306863,193
21306882,193
21316135,193
21353007,193
17761929,192
20647125,192
20796230,192
20847562,192
21053305,192
21075998,192
21088146,192
21092019,192
21121246,192
21143554,192
21171775,192
21184488,192
21401901,192
17388972,191
17840218,191
20139931,191
20647120,191
20731206,191
20889642,191
21009373,191
21074965,191
21165048,191
21301342,191
21301994,191
21316856,191
17671797,190
17706666,190
18087640,190
19544081,190
19777409,190
19992303,190
20040247,190
20536214,190
20621596,190
20641009,190
20641919,190
20973285,190
20973352,190
21088136,190
21138182,190
21176482,190
21197146,190
21317329,190
21322650,190
10232069,189
17748812,189
18392919,189
19077126,189
19940676,189
20028285,189
20319297,189
20797465,189
20840626,189
20874495,189
21117627,189
21148451,189
21148453,189
21148470,189
21211428,189
21270460,189
21270504,189
21294508,189
21302014,189
21306913,189
21395897,189
17410523,188
19633891,188
19642083,188
19886164,188
19901042,188
20006281,188
20286448,188
20811393,188
20973290,188
20973356,188
21001910,188
21006541,188
21100041,188
21138892,188
21203515,188
21352945,188
19268706,187
20227844,187
20731128,187
20864393,187
20864408,187
20880371,187
20973350,187
21138866,187
21182820,187
21182899,187
21249459,187
21270238,187
21286880,187
21301346,187
21302006,187
21316175,187
21320139,187
21352918,187
17397140,186
18091311,186
18152858,186
20227827,186
20524312,186
20792503,186
21044484,186
21075977,186
21117671,186
21117703,186
21302096,186
21316267,186
21364032,186
17389419,185
17912114,185
19380219,185
19656748,185
20480672,185
20500209,185
20536947,185
21077868,185
21113785,185
21182218,185
21191647,185
21197397,185
21294472,185
21305512,185
21307122,185
21316251,185
21317237,185
21323209,185
17415578,184
17594924,184
17681833,184
18159648,184
19775907,184
20158666,184
20171841,184
20490838,184
20514355,184
20533015,184
20754660,184
20870156,184
20884470,184
21068704,184
21182205,184
21184552,184
21197384,184
21211038,184
21249285,184
21305442,184
17395433,183
17583476,183
17848987,183
20054446,183
20610059,183
20811389,183
20945084,183
21044931,183
21138006,183
21182905,183
21197143,183
21202413,183
21203527,183
21203528,183
21252909,183
21294436,183
21300705,183
21300741,183
21305411,183
21319157,183
21322612,183
21354929,183
17459832,182
17544164,182
17651381,182
17806142,182
18103723,182
18265352,182
18392913,182
20226553,182
20252223,182
20514090,182
20618231,182
20641012,182
20862493,182
20880279,182
20886852,182
20889747,182
21117646,182
21130610,182
21138012,182
21176921,182
21270253,182
21294586,182
21300808,182
21352221,182
19728665,181
19829077,181
20040237,181
20521810,181
20797462,181
20805900,181
20855771,181
20869703,181
21001710,181
21074683,181
21075857,181
21320270,181
17394186,180
18054523,180
19681413,180
19766383,180
20058856,180
20509334,180
20521042,180
20923897,180
20926570,180
20973300,180
20973354,180
21172403,180
21179233,180
21294332,180
21306849,180
21347984,180
21349685,180
17177610,179
19666620,179
20279187,179
20551299,179
20885950,179
21001628,179
21123482,179
21172548,179
21278915,179
21299430,179
21302024,179
21316157,179
21328443,179
21366728,179
21375065,179
17251776,178
18051827,178
19069924,178
20002137,178
20284481,178
20536213,178
20600024,178
20776627,178
20869704,178
21092205,178
21176475,178
21270062,178
21301326,178
21304387,178
21319590,178
17305154,177
17361865,177
17823574,177
19633943,177
19772546,177
19836847,177
19838854,177
19948585,177
20226550,177
20280003,177
20508054,177
20520178,177
20634002,177
20640971,177
20822992,177
20825076,177
20881029,177
20889640,177
21001896,177
21095796,177
21197139,177
21302114,177
21306846,177
21348194,177
18797806,176
19886131,176
20278467,176
20536920,176
20610214,176
20940465,176
21079614,176
21096385,176
21117691,176
21120923,176
21148472,176
21158378,176
21211150,176
21274121,176
21294487,176
21307275,176
21318757,176
21395898,176
17676068,175
17984907,175
18159801,175
18277872,175
19028555,175
19557158,175
20226538,175
20478355,175
20585703,175
20641923,175
20776623,175
20776742,175
20831123,175
20907394,175
20934616,175
20998130,175
21001834,175
21009137,175
21113015,175
21164336,175
21184564,175
21190208,175
21197400,175
21205395,175
21270246,175
21286759,175
21308163,175
21352952,175
17794240,174
18101863,174
18543841,174
19067329,174
20136532,174
20731219,174
20731994,174
20793035,174
20805182,174
20945052,174
21088163,174
21197157,174
21272660,174
21286727,174
21305367,174
17394119,173
17740531,173
18209559,173
19805737,173
19839983,173
19885960,173
19900815,173
20007777,173
20054683,173
20641044,173
20642412,173
20789476,173
20796231,173
20886511,173
20905465,173
20933136,173
20948074,173
21003782,173
21074722,173
21089895,173
21172551,173
21187470,173
21197145,173
21211088,173
21286757,173
21308401,173
21318790,173
21322628,173
17958544,172
18675655,172
18976854,172
20003684,172
20161707,172
20509290,172
20641033,172
20808638,172
20855661,172
20874496,172
20911184,172
20998672,172
21009047,172
21086259,172
21092025,172
21113019,172
21117667,172
21117692,172
21138023,172
21172560,172
21184249,172
21208560,172
21211115,172
21294621,172
21302032,172
21304284,172
21351189,172
21352939,172
21354927,172
21354928,172
21354930,172
17802918,171
18050576,171
18169194,171
19609860,171
19775869,171
19886071,171
20522736,171
20525371,171
21082943,171
21165197,171
21183011,171
21202011,171
21254537,171
21300746,171
21300791,171
21319494,171
21354243,171
19766385,170
20160186,170
20243719,170
20731136,170
20822991,170
20855684,170
20924012,170
20925504,170
21010582,170
21184588,170
21252946,170
21261133,170
21299998,170
21305384,170
21306834,170
21323169,170
21329296,170
17201019,169
17292355,169
17350625,169
17885877,169
17987936,169
18714311,169
19078013,169
19599799,169
19723688,169
19838878,169
20023154,169
20474522,169
20509325,169
20641916,169
20761840,169
20906857,169
21006643,169
21123607,169
21197383,169
